Date;JourDeLaSemaine;ZoneAnalyse;Age;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-05-31;Mercredi;Zone FIMU;>65;Touriste Français;09 jours;Periode normale;7315
2017-05-31;Mercredi;Zone FIMU;>65;Touriste Français;10 jours;Periode normale;6156
2017-05-31;Mercredi;Zone FIMU;>65;Touriste Français;11 jours;Periode normale;6941
2017-05-31;Mercredi;Zone FIMU;>65;Touriste Français;12 jours;Periode normale;856
2017-05-31;Mercredi;Zone FIMU;>65;Touriste Français;13 jours;Periode normale;5355
2017-05-31;Mercredi;Zone FIMU;>65;Touriste Français;14 jours;Periode normale;7696
2017-06-01;Jeudi;Zone FIMU;18-24;Resident;01 jours;Periode evenement;5715
2017-06-01;Jeudi;Zone FIMU;18-24;Resident;02 jours;Periode evenement;8904
2017-06-01;Jeudi;Zone FIMU;18-24;Resident;03 jours;Periode evenement;2637
2017-06-01;Jeudi;Zone FIMU;18-24;Resident;04 jours;Periode evenement;5601
2017-06-01;Jeudi;Zone FIMU;18-24;Resident;05 jours;Periode evenement;1922
2017-06-01;Jeudi;Zone FIMU;18-24;Resident;06 jours;Periode evenement;1342
2017-06-01;Jeudi;Zone FIMU;18-24;Resident;07 jours;Periode evenement;7549
2017-06-01;Jeudi;Zone FIMU;18-24;Resident;08 jours;Periode evenement;2381
2017-06-01;Jeudi;Zone FIMU;18-24;Resident;09 jours;Periode evenement;3890
2017-06-01;Jeudi;Zone FIMU;18-24;Resident;10 jours;Periode evenement;712
2017-06-01;Jeudi;Zone FIMU;18-24;Resident;11 jours;Periode evenement;5157
2017-06-01;Jeudi;Zone FIMU;18-24;Resident;12 jours;Periode evenement;374
2017-06-01;Jeudi;Zone FIMU;18-24;Resident;13 jours;Periode evenement;7926
2017-06-01;Jeudi;Zone FIMU;18-24;Resident;14 jours;Periode evenement;7198
2017-06-01;Jeudi;Zone FIMU;18-24;Touriste Français;01 jours;Periode evenement;7011
2017-06-01;Jeudi;Zone FIMU;18-24;Touriste Français;02 jours;Periode evenement;1010
2017-06-01;Jeudi;Zone FIMU;18-24;Touriste Français;03 jours;Periode evenement;184
2017-06-01;Jeudi;Zone FIMU;18-24;Touriste Français;04 jours;Periode evenement;2471
2017-06-01;Jeudi;Zone FIMU;18-24;Touriste Français;05 jours;Periode evenement;6655
2017-06-01;Jeudi;Zone FIMU;18-24;Touriste Français;06 jours;Periode evenement;4341
2017-06-01;Jeudi;Zone FIMU;18-24;Touriste Français;07 jours;Periode evenement;1009
2017-06-01;Jeudi;Zone FIMU;18-24;Touriste Français;08 jours;Periode evenement;9022
2017-06-01;Jeudi;Zone FIMU;18-24;Touriste Français;09 jours;Periode evenement;3674
2017-06-01;Jeudi;Zone FIMU;18-24;Touriste Français;10 jours;Periode evenement;7310
2017-06-01;Jeudi;Zone FIMU;18-24;Touriste Français;11 jours;Periode evenement;5185
2017-06-01;Jeudi;Zone FIMU;18-24;Touriste Français;12 jours;Periode evenement;7714
2017-06-01;Jeudi;Zone FIMU;18-24;Touriste Français;13 jours;Periode evenement;7602
2017-06-01;Jeudi;Zone FIMU;18-24;Touriste Français;14 jours;Periode evenement;248
2017-06-01;Jeudi;Zone FIMU;25-34;Resident;01 jours;Periode evenement;9890
2017-06-01;Jeudi;Zone FIMU;25-34;Resident;02 jours;Periode evenement;4307
2017-06-01;Jeudi;Zone FIMU;25-34;Resident;03 jours;Periode evenement;2713
2017-06-01;Jeudi;Zone FIMU;25-34;Resident;04 jours;Periode evenement;3344
2017-06-01;Jeudi;Zone FIMU;25-34;Resident;05 jours;Periode evenement;8613
2017-06-01;Jeudi;Zone FIMU;25-34;Resident;06 jours;Periode evenement;1363
2017-06-01;Jeudi;Zone FIMU;25-34;Resident;07 jours;Periode evenement;8114
2017-06-01;Jeudi;Zone FIMU;25-34;Resident;08 jours;Periode evenement;8854
2017-06-01;Jeudi;Zone FIMU;25-34;Resident;09 jours;Periode evenement;541
2017-06-01;Jeudi;Zone FIMU;25-34;Resident;10 jours;Periode evenement;2623
2017-06-01;Jeudi;Zone FIMU;25-34;Resident;11 jours;Periode evenement;8675
2017-06-01;Jeudi;Zone FIMU;25-34;Resident;12 jours;Periode evenement;5018
2017-06-01;Jeudi;Zone FIMU;25-34;Resident;13 jours;Periode evenement;513
2017-06-01;Jeudi;Zone FIMU;25-34;Resident;14 jours;Periode evenement;3852
2017-06-01;Jeudi;Zone FIMU;25-34;Touriste Français;01 jours;Periode evenement;8913
2017-06-01;Jeudi;Zone FIMU;25-34;Touriste Français;02 jours;Periode evenement;7591
2017-06-01;Jeudi;Zone FIMU;25-34;Touriste Français;03 jours;Periode evenement;4316
2017-06-01;Jeudi;Zone FIMU;25-34;Touriste Français;04 jours;Periode evenement;2097
2017-06-01;Jeudi;Zone FIMU;25-34;Touriste Français;05 jours;Periode evenement;2508
2017-06-01;Jeudi;Zone FIMU;25-34;Touriste Français;06 jours;Periode evenement;9091
2017-06-01;Jeudi;Zone FIMU;25-34;Touriste Français;07 jours;Periode evenement;2711
2017-06-01;Jeudi;Zone FIMU;25-34;Touriste Français;08 jours;Periode evenement;8995
2017-06-01;Jeudi;Zone FIMU;25-34;Touriste Français;09 jours;Periode evenement;1949
2017-06-01;Jeudi;Zone FIMU;25-34;Touriste Français;10 jours;Periode evenement;383
2017-06-01;Jeudi;Zone FIMU;25-34;Touriste Français;11 jours;Periode evenement;8576
2017-06-01;Jeudi;Zone FIMU;25-34;Touriste Français;12 jours;Periode evenement;5134
2017-06-01;Jeudi;Zone FIMU;25-34;Touriste Français;13 jours;Periode evenement;1461
2017-06-01;Jeudi;Zone FIMU;25-34;Touriste Français;14 jours;Periode evenement;3682
2017-06-01;Jeudi;Zone FIMU;35-44;Resident;01 jours;Periode evenement;1111
2017-06-01;Jeudi;Zone FIMU;35-44;Resident;02 jours;Periode evenement;6015
2017-06-01;Jeudi;Zone FIMU;35-44;Resident;03 jours;Periode evenement;1642
2017-06-01;Jeudi;Zone FIMU;35-44;Resident;04 jours;Periode evenement;2063
2017-06-01;Jeudi;Zone FIMU;35-44;Resident;05 jours;Periode evenement;6239
2017-06-01;Jeudi;Zone FIMU;35-44;Resident;06 jours;Periode evenement;4188
2017-06-01;Jeudi;Zone FIMU;35-44;Resident;07 jours;Periode evenement;9872
2017-06-01;Jeudi;Zone FIMU;35-44;Resident;08 jours;Periode evenement;6751
2017-06-01;Jeudi;Zone FIMU;35-44;Resident;09 jours;Periode evenement;4983
2017-06-01;Jeudi;Zone FIMU;35-44;Resident;10 jours;Periode evenement;7120
2017-06-01;Jeudi;Zone FIMU;35-44;Resident;11 jours;Periode evenement;1234
2017-06-01;Jeudi;Zone FIMU;35-44;Resident;12 jours;Periode evenement;5442
2017-06-01;Jeudi;Zone FIMU;35-44;Resident;13 jours;Periode evenement;7020
2017-06-01;Jeudi;Zone FIMU;35-44;Resident;14 jours;Periode evenement;3995
2017-06-01;Jeudi;Zone FIMU;35-44;Touriste Français;01 jours;Periode evenement;237
2017-06-01;Jeudi;Zone FIMU;35-44;Touriste Français;02 jours;Periode evenement;7399
2017-06-01;Jeudi;Zone FIMU;35-44;Touriste Français;03 jours;Periode evenement;3674
2017-06-01;Jeudi;Zone FIMU;35-44;Touriste Français;04 jours;Periode evenement;3159
2017-06-01;Jeudi;Zone FIMU;35-44;Touriste Français;05 jours;Periode evenement;173
2017-06-01;Jeudi;Zone FIMU;35-44;Touriste Français;06 jours;Periode evenement;9236
2017-06-01;Jeudi;Zone FIMU;35-44;Touriste Français;07 jours;Periode evenement;5498
2017-06-01;Jeudi;Zone FIMU;35-44;Touriste Français;08 jours;Periode evenement;6336
2017-06-01;Jeudi;Zone FIMU;35-44;Touriste Français;09 jours;Periode evenement;8198
2017-06-01;Jeudi;Zone FIMU;35-44;Touriste Français;10 jours;Periode evenement;9154
2017-06-01;Jeudi;Zone FIMU;35-44;Touriste Français;11 jours;Periode evenement;2288
2017-06-01;Jeudi;Zone FIMU;35-44;Touriste Français;12 jours;Periode evenement;7172
2017-06-01;Jeudi;Zone FIMU;35-44;Touriste Français;13 jours;Periode evenement;2323
2017-06-01;Jeudi;Zone FIMU;35-44;Touriste Français;14 jours;Periode evenement;5733
2017-06-01;Jeudi;Zone FIMU;45-54;Resident;01 jours;Periode evenement;4740
2017-06-01;Jeudi;Zone FIMU;45-54;Resident;02 jours;Periode evenement;3333
2017-06-01;Jeudi;Zone FIMU;45-54;Resident;03 jours;Periode evenement;8410
2017-06-01;Jeudi;Zone FIMU;45-54;Resident;04 jours;Periode evenement;6261
2017-06-01;Jeudi;Zone FIMU;45-54;Resident;05 jours;Periode evenement;9768
2017-06-01;Jeudi;Zone FIMU;45-54;Resident;06 jours;Periode evenement;2920
2017-06-01;Jeudi;Zone FIMU;45-54;Resident;07 jours;Periode evenement;9566
2017-06-01;Jeudi;Zone FIMU;45-54;Resident;08 jours;Periode evenement;9637
2017-06-01;Jeudi;Zone FIMU;45-54;Resident;09 jours;Periode evenement;7137
2017-06-01;Jeudi;Zone FIMU;45-54;Resident;10 jours;Periode evenement;5554
2017-06-01;Jeudi;Zone FIMU;45-54;Resident;11 jours;Periode evenement;7486
2017-06-01;Jeudi;Zone FIMU;45-54;Resident;12 jours;Periode evenement;3174
2017-06-01;Jeudi;Zone FIMU;45-54;Resident;13 jours;Periode evenement;7187
2017-06-01;Jeudi;Zone FIMU;45-54;Resident;14 jours;Periode evenement;3693
2017-06-01;Jeudi;Zone FIMU;45-54;Touriste Français;01 jours;Periode evenement;8115
2017-06-01;Jeudi;Zone FIMU;45-54;Touriste Français;02 jours;Periode evenement;5620
2017-06-01;Jeudi;Zone FIMU;45-54;Touriste Français;03 jours;Periode evenement;5008
2017-06-01;Jeudi;Zone FIMU;45-54;Touriste Français;04 jours;Periode evenement;82
2017-06-01;Jeudi;Zone FIMU;45-54;Touriste Français;05 jours;Periode evenement;3489
2017-06-01;Jeudi;Zone FIMU;45-54;Touriste Français;06 jours;Periode evenement;1541
2017-06-01;Jeudi;Zone FIMU;45-54;Touriste Français;07 jours;Periode evenement;5611
2017-06-01;Jeudi;Zone FIMU;45-54;Touriste Français;08 jours;Periode evenement;3778
2017-06-01;Jeudi;Zone FIMU;45-54;Touriste Français;09 jours;Periode evenement;2872
2017-06-01;Jeudi;Zone FIMU;45-54;Touriste Français;10 jours;Periode evenement;4615
2017-06-01;Jeudi;Zone FIMU;45-54;Touriste Français;11 jours;Periode evenement;1994
2017-06-01;Jeudi;Zone FIMU;45-54;Touriste Français;12 jours;Periode evenement;8984
2017-06-01;Jeudi;Zone FIMU;45-54;Touriste Français;13 jours;Periode evenement;8062
2017-06-01;Jeudi;Zone FIMU;45-54;Touriste Français;14 jours;Periode evenement;1565
2017-06-01;Jeudi;Zone FIMU;55-64;Resident;01 jours;Periode evenement;4112
2017-06-01;Jeudi;Zone FIMU;55-64;Resident;02 jours;Periode evenement;5750
2017-06-01;Jeudi;Zone FIMU;55-64;Resident;03 jours;Periode evenement;2246
2017-06-01;Jeudi;Zone FIMU;55-64;Resident;04 jours;Periode evenement;4902
2017-06-01;Jeudi;Zone FIMU;55-64;Resident;05 jours;Periode evenement;8658
2017-06-01;Jeudi;Zone FIMU;55-64;Resident;06 jours;Periode evenement;3731
2017-06-01;Jeudi;Zone FIMU;55-64;Resident;07 jours;Periode evenement;1340
2017-06-01;Jeudi;Zone FIMU;55-64;Resident;08 jours;Periode evenement;3514
2017-06-01;Jeudi;Zone FIMU;55-64;Resident;09 jours;Periode evenement;8844
2017-06-01;Jeudi;Zone FIMU;55-64;Resident;10 jours;Periode evenement;9756
2017-06-01;Jeudi;Zone FIMU;55-64;Resident;11 jours;Periode evenement;1261
2017-06-01;Jeudi;Zone FIMU;55-64;Resident;12 jours;Periode evenement;8880
2017-06-01;Jeudi;Zone FIMU;55-64;Resident;13 jours;Periode evenement;8173
2017-06-01;Jeudi;Zone FIMU;55-64;Resident;14 jours;Periode evenement;3243
2017-06-01;Jeudi;Zone FIMU;55-64;Touriste Français;01 jours;Periode evenement;839
2017-06-01;Jeudi;Zone FIMU;55-64;Touriste Français;02 jours;Periode evenement;7200
2017-06-01;Jeudi;Zone FIMU;55-64;Touriste Français;03 jours;Periode evenement;3813
2017-06-01;Jeudi;Zone FIMU;55-64;Touriste Français;04 jours;Periode evenement;5361
2017-06-01;Jeudi;Zone FIMU;55-64;Touriste Français;05 jours;Periode evenement;6423
2017-06-01;Jeudi;Zone FIMU;55-64;Touriste Français;06 jours;Periode evenement;2636
2017-06-01;Jeudi;Zone FIMU;55-64;Touriste Français;07 jours;Periode evenement;2303
2017-06-01;Jeudi;Zone FIMU;55-64;Touriste Français;08 jours;Periode evenement;3695
2017-06-01;Jeudi;Zone FIMU;55-64;Touriste Français;09 jours;Periode evenement;6154
2017-06-01;Jeudi;Zone FIMU;55-64;Touriste Français;10 jours;Periode evenement;5266
2017-06-01;Jeudi;Zone FIMU;55-64;Touriste Français;11 jours;Periode evenement;2059
2017-06-01;Jeudi;Zone FIMU;55-64;Touriste Français;12 jours;Periode evenement;7233
2017-06-01;Jeudi;Zone FIMU;55-64;Touriste Français;13 jours;Periode evenement;3419
2017-06-01;Jeudi;Zone FIMU;55-64;Touriste Français;14 jours;Periode evenement;7716
2017-06-01;Jeudi;Zone FIMU;<18;Resident;01 jours;Periode evenement;9731
2017-06-01;Jeudi;Zone FIMU;<18;Resident;02 jours;Periode evenement;7979
2017-06-01;Jeudi;Zone FIMU;<18;Resident;03 jours;Periode evenement;1666
2017-06-01;Jeudi;Zone FIMU;<18;Resident;04 jours;Periode evenement;5246
2017-06-01;Jeudi;Zone FIMU;<18;Resident;05 jours;Periode evenement;5891
2017-06-01;Jeudi;Zone FIMU;<18;Resident;06 jours;Periode evenement;3527
2017-06-01;Jeudi;Zone FIMU;<18;Resident;07 jours;Periode evenement;557
2017-06-01;Jeudi;Zone FIMU;<18;Resident;08 jours;Periode evenement;7260
2017-06-01;Jeudi;Zone FIMU;<18;Resident;09 jours;Periode evenement;6317
2017-06-01;Jeudi;Zone FIMU;<18;Resident;10 jours;Periode evenement;2188
2017-06-01;Jeudi;Zone FIMU;<18;Resident;11 jours;Periode evenement;9403
2017-06-01;Jeudi;Zone FIMU;<18;Resident;12 jours;Periode evenement;3608
2017-06-01;Jeudi;Zone FIMU;<18;Resident;13 jours;Periode evenement;9754
2017-06-01;Jeudi;Zone FIMU;<18;Resident;14 jours;Periode evenement;7303
2017-06-01;Jeudi;Zone FIMU;<18;Touriste Français;01 jours;Periode evenement;2681
2017-06-01;Jeudi;Zone FIMU;<18;Touriste Français;02 jours;Periode evenement;2853
2017-06-01;Jeudi;Zone FIMU;<18;Touriste Français;03 jours;Periode evenement;4595
2017-06-01;Jeudi;Zone FIMU;<18;Touriste Français;04 jours;Periode evenement;3650
2017-06-01;Jeudi;Zone FIMU;<18;Touriste Français;05 jours;Periode evenement;970
2017-06-01;Jeudi;Zone FIMU;<18;Touriste Français;06 jours;Periode evenement;7707
2017-06-01;Jeudi;Zone FIMU;<18;Touriste Français;07 jours;Periode evenement;7581
2017-06-01;Jeudi;Zone FIMU;<18;Touriste Français;08 jours;Periode evenement;2057
2017-06-01;Jeudi;Zone FIMU;<18;Touriste Français;09 jours;Periode evenement;9599
2017-06-01;Jeudi;Zone FIMU;<18;Touriste Français;10 jours;Periode evenement;2182
2017-06-01;Jeudi;Zone FIMU;<18;Touriste Français;11 jours;Periode evenement;365
2017-06-01;Jeudi;Zone FIMU;<18;Touriste Français;12 jours;Periode evenement;9763
2017-06-01;Jeudi;Zone FIMU;<18;Touriste Français;13 jours;Periode evenement;7423
2017-06-01;Jeudi;Zone FIMU;<18;Touriste Français;14 jours;Periode evenement;7901
2017-06-01;Jeudi;Zone FIMU;>65;Resident;01 jours;Periode evenement;2851
2017-06-01;Jeudi;Zone FIMU;>65;Resident;02 jours;Periode evenement;8358
2017-06-01;Jeudi;Zone FIMU;>65;Resident;03 jours;Periode evenement;1037
2017-06-01;Jeudi;Zone FIMU;>65;Resident;04 jours;Periode evenement;2522
2017-06-01;Jeudi;Zone FIMU;>65;Resident;05 jours;Periode evenement;618
2017-06-01;Jeudi;Zone FIMU;>65;Resident;06 jours;Periode evenement;9602
2017-06-01;Jeudi;Zone FIMU;>65;Resident;07 jours;Periode evenement;5290
2017-06-01;Jeudi;Zone FIMU;>65;Resident;08 jours;Periode evenement;6693
2017-06-01;Jeudi;Zone FIMU;>65;Resident;09 jours;Periode evenement;9136
2017-06-01;Jeudi;Zone FIMU;>65;Resident;10 jours;Periode evenement;6740
2017-06-01;Jeudi;Zone FIMU;>65;Resident;11 jours;Periode evenement;6409
2017-06-01;Jeudi;Zone FIMU;>65;Resident;12 jours;Periode evenement;7854
2017-06-01;Jeudi;Zone FIMU;>65;Resident;13 jours;Periode evenement;3412
2017-06-01;Jeudi;Zone FIMU;>65;Resident;14 jours;Periode evenement;6181
2017-06-01;Jeudi;Zone FIMU;>65;Touriste Français;01 jours;Periode evenement;9426
2017-06-01;Jeudi;Zone FIMU;>65;Touriste Français;02 jours;Periode evenement;5404
2017-06-01;Jeudi;Zone FIMU;>65;Touriste Français;03 jours;Periode evenement;7982
2017-06-01;Jeudi;Zone FIMU;>65;Touriste Français;04 jours;Periode evenement;2986
2017-06-01;Jeudi;Zone FIMU;>65;Touriste Français;05 jours;Periode evenement;365
2017-06-01;Jeudi;Zone FIMU;>65;Touriste Français;06 jours;Periode evenement;4687
2017-06-01;Jeudi;Zone FIMU;>65;Touriste Français;07 jours;Periode evenement;6188
2017-06-01;Jeudi;Zone FIMU;>65;Touriste Français;08 jours;Periode evenement;354
2017-06-01;Jeudi;Zone FIMU;>65;Touriste Français;09 jours;Periode evenement;2720
2017-06-01;Jeudi;Zone FIMU;>65;Touriste Français;10 jours;Periode evenement;6280
2017-06-01;Jeudi;Zone FIMU;>65;Touriste Français;11 jours;Periode evenement;5482
2017-06-01;Jeudi;Zone FIMU;>65;Touriste Français;12 jours;Periode evenement;9939
2017-06-01;Jeudi;Zone FIMU;>65;Touriste Français;13 jours;Periode evenement;7871
2017-06-01;Jeudi;Zone FIMU;>65;Touriste Français;14 jours;Periode evenement;5661
2017-06-02;Vendredi;Zone FIMU;18-24;Resident;01 jours;Periode evenement;7359
2017-06-02;Vendredi;Zone FIMU;18-24;Resident;02 jours;Periode evenement;6664
2017-06-02;Vendredi;Zone FIMU;18-24;Resident;03 jours;Periode evenement;4713
2017-06-02;Vendredi;Zone FIMU;18-24;Resident;04 jours;Periode evenement;5631
2017-06-02;Vendredi;Zone FIMU;18-24;Resident;05 jours;Periode evenement;4482
2017-06-02;Vendredi;Zone FIMU;18-24;Resident;06 jours;Periode evenement;1044
2017-06-02;Vendredi;Zone FIMU;18-24;Resident;07 jours;Periode evenement;6319
2017-06-02;Vendredi;Zone FIMU;18-24;Resident;08 jours;Periode evenement;6986
2017-06-02;Vendredi;Zone FIMU;18-24;Resident;09 jours;Periode evenement;1108
2017-06-02;Vendredi;Zone FIMU;18-24;Resident;10 jours;Periode evenement;2982
2017-06-02;Vendredi;Zone FIMU;18-24;Resident;11 jours;Periode evenement;2565
2017-06-02;Vendredi;Zone FIMU;18-24;Resident;12 jours;Periode evenement;4360
2017-06-02;Vendredi;Zone FIMU;18-24;Resident;13 jours;Periode evenement;4189
2017-06-02;Vendredi;Zone FIMU;18-24;Resident;14 jours;Periode evenement;4185
2017-06-02;Vendredi;Zone FIMU;18-24;Touriste Français;01 jours;Periode evenement;930
2017-06-02;Vendredi;Zone FIMU;18-24;Touriste Français;02 jours;Periode evenement;5159
2017-06-02;Vendredi;Zone FIMU;18-24;Touriste Français;03 jours;Periode evenement;3205
2017-06-02;Vendredi;Zone FIMU;18-24;Touriste Français;04 jours;Periode evenement;997
2017-06-02;Vendredi;Zone FIMU;18-24;Touriste Français;05 jours;Periode evenement;6532
2017-06-02;Vendredi;Zone FIMU;18-24;Touriste Français;06 jours;Periode evenement;9148
2017-06-02;Vendredi;Zone FIMU;18-24;Touriste Français;07 jours;Periode evenement;1418
2017-06-02;Vendredi;Zone FIMU;18-24;Touriste Français;08 jours;Periode evenement;7721
2017-06-02;Vendredi;Zone FIMU;18-24;Touriste Français;09 jours;Periode evenement;2086
2017-06-02;Vendredi;Zone FIMU;18-24;Touriste Français;10 jours;Periode evenement;3544
2017-06-02;Vendredi;Zone FIMU;18-24;Touriste Français;11 jours;Periode evenement;2951
2017-06-02;Vendredi;Zone FIMU;18-24;Touriste Français;12 jours;Periode evenement;1804
2017-06-02;Vendredi;Zone FIMU;18-24;Touriste Français;13 jours;Periode evenement;8574
2017-06-02;Vendredi;Zone FIMU;18-24;Touriste Français;14 jours;Periode evenement;4359
2017-06-02;Vendredi;Zone FIMU;25-34;Resident;01 jours;Periode evenement;9256
2017-06-02;Vendredi;Zone FIMU;25-34;Resident;02 jours;Periode evenement;8670
2017-06-02;Vendredi;Zone FIMU;25-34;Resident;03 jours;Periode evenement;4833
2017-06-02;Vendredi;Zone FIMU;25-34;Resident;04 jours;Periode evenement;9310
2017-06-02;Vendredi;Zone FIMU;25-34;Resident;05 jours;Periode evenement;4251
2017-06-02;Vendredi;Zone FIMU;25-34;Resident;06 jours;Periode evenement;9661
2017-06-02;Vendredi;Zone FIMU;25-34;Resident;07 jours;Periode evenement;3184
2017-06-02;Vendredi;Zone FIMU;25-34;Resident;08 jours;Periode evenement;1323
2017-06-02;Vendredi;Zone FIMU;25-34;Resident;09 jours;Periode evenement;4924
2017-06-02;Vendredi;Zone FIMU;25-34;Resident;10 jours;Periode evenement;8378
2017-06-02;Vendredi;Zone FIMU;25-34;Resident;11 jours;Periode evenement;4368
2017-06-02;Vendredi;Zone FIMU;25-34;Resident;12 jours;Periode evenement;7475
2017-06-02;Vendredi;Zone FIMU;25-34;Resident;13 jours;Periode evenement;7632
2017-06-02;Vendredi;Zone FIMU;25-34;Resident;14 jours;Periode evenement;2880
2017-06-02;Vendredi;Zone FIMU;25-34;Touriste Français;01 jours;Periode evenement;1276
2017-06-02;Vendredi;Zone FIMU;25-34;Touriste Français;02 jours;Periode evenement;9270
2017-06-02;Vendredi;Zone FIMU;25-34;Touriste Français;03 jours;Periode evenement;7772
2017-06-02;Vendredi;Zone FIMU;25-34;Touriste Français;04 jours;Periode evenement;7241
2017-06-02;Vendredi;Zone FIMU;25-34;Touriste Français;05 jours;Periode evenement;4351
2017-06-02;Vendredi;Zone FIMU;25-34;Touriste Français;06 jours;Periode evenement;82
2017-06-02;Vendredi;Zone FIMU;25-34;Touriste Français;07 jours;Periode evenement;1548
2017-06-02;Vendredi;Zone FIMU;25-34;Touriste Français;08 jours;Periode evenement;900
2017-06-02;Vendredi;Zone FIMU;25-34;Touriste Français;09 jours;Periode evenement;5696
2017-06-02;Vendredi;Zone FIMU;25-34;Touriste Français;10 jours;Periode evenement;4028
