Date;JourDeLaSemaine;ZoneAnalyse;CSP;Geolife;CategorieVisiteurs;TypeDeVisite;TypeDeJour;Volume
2017-06-08;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;680
2017-06-08;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Excursionniste;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;9999
2017-06-08;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;7640
2017-06-08;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;2279
2017-06-08;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;6912
2017-06-08;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;4231
2017-06-08;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;9537
2017-06-08;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;1127
2017-06-08;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;2528
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;7933
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;9738
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;3090
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;3514
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;344
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;7315
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;7964
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;3162
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode normale;5517
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;8653
2017-06-08;Jeudi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;2354
2017-06-08;Jeudi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;7043
2017-06-08;Jeudi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;5323
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;8234
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;7384
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;7180
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;2096
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;9346
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;3106
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;8417
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;9832
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;8384
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;1464
2017-06-08;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;1610
2017-06-08;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;6325
2017-06-08;Jeudi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;4915
2017-06-09;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;8414
2017-06-09;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;5227
2017-06-09;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;6465
2017-06-09;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;2326
2017-06-09;Vendredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;2256
2017-06-09;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;5497
2017-06-09;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;9588
2017-06-09;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;8815
2017-06-09;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;7262
2017-06-09;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;1210
2017-06-09;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;8531
2017-06-09;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;9609
2017-06-09;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;1791
2017-06-09;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;7190
2017-06-09;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;8348
2017-06-09;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;645
2017-06-09;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;3842
2017-06-09;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;1871
2017-06-09;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;1732
2017-06-09;Vendredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;1811
2017-06-09;Vendredi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;5818
2017-06-09;Vendredi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;1256
2017-06-09;Vendredi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;9039
2017-06-09;Vendredi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;8421
2017-06-09;Vendredi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;771
2017-06-09;Vendredi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;80
2017-06-09;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode normale;598
2017-06-09;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;7419
2017-06-09;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;5139
2017-06-09;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;4405
2017-06-09;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;9254
2017-06-09;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;6061
2017-06-09;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;3145
2017-06-09;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;5896
2017-06-09;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;6635
2017-06-09;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Excursionniste;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;1649
2017-06-10;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;9150
2017-06-10;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;8289
2017-06-10;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;4550
2017-06-10;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;5833
2017-06-10;Samedi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;1933
2017-06-10;Samedi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;1901
2017-06-10;Samedi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;4243
2017-06-10;Samedi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;9273
2017-06-10;Samedi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;2259
2017-06-10;Samedi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;#
2017-06-10;Samedi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;2601
2017-06-10;Samedi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;7296
2017-06-10;Samedi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;2885
2017-06-10;Samedi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;#
2017-06-10;Samedi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;3094
2017-06-10;Samedi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;3770
2017-06-10;Samedi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;9509
2017-06-10;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;7857
2017-06-10;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;1909
2017-06-10;Samedi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;9359
2017-06-10;Samedi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;143
2017-06-10;Samedi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode normale;9409
2017-06-10;Samedi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;4468
2017-06-10;Samedi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;4401
2017-06-10;Samedi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;325
2017-06-10;Samedi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;469
2017-06-10;Samedi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;4279
2017-06-10;Samedi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;9510
2017-06-10;Samedi;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode normale;4330
2017-06-10;Samedi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;198
2017-06-10;Samedi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode normale;#
2017-06-10;Samedi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;260
2017-06-10;Samedi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;1812
2017-06-10;Samedi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;9957
2017-06-10;Samedi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;4528
2017-06-10;Samedi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;164
2017-06-10;Samedi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;1700
2017-06-10;Samedi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;704
2017-06-10;Samedi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;1247
2017-06-10;Samedi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;390
2017-06-10;Samedi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;8164
2017-06-11;Dimanche;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;9160
2017-06-11;Dimanche;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;8958
2017-06-11;Dimanche;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;6233
2017-06-11;Dimanche;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;1325
2017-06-11;Dimanche;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Excursionniste;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;6336
2017-06-11;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;9163
2017-06-11;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;6841
2017-06-11;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;133
2017-06-11;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;1971
2017-06-11;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;5575
2017-06-11;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;231
2017-06-11;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;8620
2017-06-11;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;1453
2017-06-11;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;5609
2017-06-11;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;7668
2017-06-11;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;1106
2017-06-11;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;9174
2017-06-11;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;6742
2017-06-11;Dimanche;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;1796
2017-06-11;Dimanche;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;6538
2017-06-11;Dimanche;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;869
2017-06-11;Dimanche;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;3535
2017-06-11;Dimanche;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;9960
2017-06-11;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode normale;#
2017-06-11;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;7113
2017-06-11;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;2033
2017-06-11;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;3711
2017-06-11;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;8117
2017-06-11;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;8837
2017-06-11;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;2974
2017-06-11;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;8440
2017-06-11;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;7933
2017-06-11;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;3486
2017-06-11;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;4040
2017-06-12;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;5144
2017-06-12;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;7949
2017-06-12;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;677
2017-06-12;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;7181
2017-06-12;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;#
2017-06-12;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;6904
2017-06-12;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;4898
2017-06-12;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;9297
2017-06-12;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;9889
2017-06-12;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;1829
2017-06-12;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;9674
2017-06-12;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;4626
2017-06-12;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;3505
2017-06-12;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;394
2017-06-12;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;9738
2017-06-12;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;3939
2017-06-12;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;8962
2017-06-12;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;3969
2017-06-12;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;#
2017-06-12;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;9305
2017-06-12;Lundi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;6332
2017-06-12;Lundi;Zone FIMU;NR;NR;Resident;Excursionniste;Periode normale;#
2017-06-12;Lundi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;9469
2017-06-12;Lundi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;4209
2017-06-12;Lundi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;8707
2017-06-12;Lundi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;2941
