Date;JourDeLaSemaine;Heure;ZoneAnalyse;Presence30Min;CategorieVisiteurs;TypeDeJour;Volume
2017-06-03;Samedi;08:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;8026
2017-06-03;Samedi;08:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;8472
2017-06-03;Samedi;08:30:00;Zone FIMU;Present;Resident;Periode evenement;3128
2017-06-03;Samedi;08:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;9078
2017-06-03;Samedi;08:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;5598
2017-06-03;Samedi;09:00:00;Zone FIMU;Present;Resident;Periode evenement;3685
2017-06-03;Samedi;09:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;6740
2017-06-03;Samedi;09:30:00;Zone FIMU;Present;Resident;Periode evenement;747
2017-06-03;Samedi;09:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;8805
2017-06-03;Samedi;09:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;4277
2017-06-03;Samedi;10:00:00;Zone FIMU;Present;Resident;Periode evenement;3620
2017-06-03;Samedi;10:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;3895
2017-06-03;Samedi;10:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;3491
2017-06-03;Samedi;10:30:00;Zone FIMU;Present;Resident;Periode evenement;1214
2017-06-03;Samedi;10:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;2424
2017-06-03;Samedi;10:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;3348
2017-06-03;Samedi;11:00:00;Zone FIMU;Present;Resident;Periode evenement;533
2017-06-03;Samedi;11:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;1612
2017-06-03;Samedi;11:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;6624
2017-06-03;Samedi;11:30:00;Zone FIMU;Present;Resident;Periode evenement;7272
2017-06-03;Samedi;11:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;8490
2017-06-03;Samedi;11:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;5536
2017-06-03;Samedi;12:00:00;Zone FIMU;Present;Resident;Periode evenement;4027
2017-06-03;Samedi;12:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;9228
2017-06-03;Samedi;12:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;1899
2017-06-03;Samedi;12:30:00;Zone FIMU;Present;Resident;Periode evenement;5525
2017-06-03;Samedi;12:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;4821
2017-06-03;Samedi;12:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;8638
2017-06-03;Samedi;13:00:00;Zone FIMU;Present;Resident;Periode evenement;2543
2017-06-03;Samedi;13:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;9799
2017-06-03;Samedi;13:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;6559
2017-06-03;Samedi;13:30:00;Zone FIMU;Present;Resident;Periode evenement;1050
2017-06-03;Samedi;13:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;1747
2017-06-03;Samedi;13:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;5419
2017-06-03;Samedi;14:00:00;Zone FIMU;Present;Resident;Periode evenement;8664
2017-06-03;Samedi;14:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;5650
2017-06-03;Samedi;14:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;8013
2017-06-03;Samedi;14:30:00;Zone FIMU;Present;Resident;Periode evenement;5827
2017-06-03;Samedi;14:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;8322
2017-06-03;Samedi;14:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;3974
2017-06-03;Samedi;15:00:00;Zone FIMU;Present;Resident;Periode evenement;7173
2017-06-03;Samedi;15:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;933
2017-06-03;Samedi;15:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;6030
2017-06-03;Samedi;15:30:00;Zone FIMU;Present;Resident;Periode evenement;5252
2017-06-03;Samedi;15:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;5227
2017-06-03;Samedi;15:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;1028
2017-06-03;Samedi;16:00:00;Zone FIMU;Present;Resident;Periode evenement;9582
2017-06-03;Samedi;16:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;771
2017-06-03;Samedi;16:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;397
2017-06-03;Samedi;16:30:00;Zone FIMU;Present;Resident;Periode evenement;7908
2017-06-03;Samedi;16:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;5466
2017-06-03;Samedi;16:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;720
2017-06-03;Samedi;17:00:00;Zone FIMU;Present;Resident;Periode evenement;7531
2017-06-03;Samedi;17:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;6214
2017-06-03;Samedi;17:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;5941
2017-06-03;Samedi;17:30:00;Zone FIMU;Present;Resident;Periode evenement;9883
2017-06-03;Samedi;17:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;8614
2017-06-03;Samedi;17:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;6177
2017-06-03;Samedi;18:00:00;Zone FIMU;Present;Resident;Periode evenement;3969
2017-06-03;Samedi;18:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;3504
2017-06-03;Samedi;18:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;4016
2017-06-03;Samedi;18:30:00;Zone FIMU;Present;Resident;Periode evenement;1269
2017-06-03;Samedi;18:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;7833
2017-06-03;Samedi;18:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;7507
2017-06-03;Samedi;19:00:00;Zone FIMU;Present;Resident;Periode evenement;1390
2017-06-03;Samedi;19:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;4105
2017-06-03;Samedi;19:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;886
2017-06-03;Samedi;19:30:00;Zone FIMU;Present;Resident;Periode evenement;2049
2017-06-03;Samedi;19:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;6878
2017-06-03;Samedi;19:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;8461
2017-06-03;Samedi;20:00:00;Zone FIMU;Present;Resident;Periode evenement;5840
2017-06-03;Samedi;20:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;5991
2017-06-03;Samedi;20:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;7957
2017-06-03;Samedi;20:30:00;Zone FIMU;Present;Resident;Periode evenement;998
2017-06-03;Samedi;20:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;2788
2017-06-03;Samedi;20:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;8479
2017-06-03;Samedi;21:00:00;Zone FIMU;Present;Resident;Periode evenement;6893
2017-06-03;Samedi;21:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;9117
2017-06-03;Samedi;21:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;5904
2017-06-03;Samedi;21:30:00;Zone FIMU;Present;Resident;Periode evenement;5180
2017-06-03;Samedi;21:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;685
2017-06-03;Samedi;21:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;6061
2017-06-03;Samedi;22:00:00;Zone FIMU;Present;Resident;Periode evenement;7055
2017-06-03;Samedi;22:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;3351
2017-06-03;Samedi;22:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;56
2017-06-03;Samedi;22:30:00;Zone FIMU;Present;Resident;Periode evenement;2918
2017-06-03;Samedi;22:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;4616
2017-06-03;Samedi;22:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;6396
2017-06-03;Samedi;23:00:00;Zone FIMU;Present;Resident;Periode evenement;9180
2017-06-03;Samedi;23:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;2604
2017-06-03;Samedi;23:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;7377
2017-06-03;Samedi;23:30:00;Zone FIMU;Present;Resident;Periode evenement;4078
2017-06-03;Samedi;23:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;7817
2017-06-03;Samedi;23:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;5270
2017-06-04;Dimanche;00:00:00;Zone FIMU;Present;Resident;Periode evenement;4892
2017-06-04;Dimanche;00:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;1573
2017-06-04;Dimanche;00:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;6491
2017-06-04;Dimanche;00:30:00;Zone FIMU;Present;Resident;Periode evenement;4319
2017-06-04;Dimanche;00:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;3238
2017-06-04;Dimanche;00:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;8229
2017-06-04;Dimanche;01:00:00;Zone FIMU;Present;Resident;Periode evenement;6227
2017-06-04;Dimanche;01:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;5905
2017-06-04;Dimanche;01:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;3796
2017-06-04;Dimanche;01:30:00;Zone FIMU;Present;Resident;Periode evenement;3913
2017-06-04;Dimanche;01:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;1991
2017-06-04;Dimanche;02:00:00;Zone FIMU;Present;Resident;Periode evenement;7961
2017-06-04;Dimanche;02:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;3462
2017-06-04;Dimanche;02:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;9155
2017-06-04;Dimanche;02:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;1500
2017-06-04;Dimanche;03:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;6749
2017-06-04;Dimanche;03:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;7678
2017-06-04;Dimanche;04:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;607
2017-06-04;Dimanche;04:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;4947
2017-06-04;Dimanche;05:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;6103
2017-06-04;Dimanche;05:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;2319
2017-06-04;Dimanche;06:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;2002
2017-06-04;Dimanche;06:30:00;Zone FIMU;Present;Resident;Periode evenement;251
2017-06-04;Dimanche;06:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;2972
2017-06-04;Dimanche;06:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;1114
2017-06-04;Dimanche;07:00:00;Zone FIMU;Present;Resident;Periode evenement;5748
2017-06-04;Dimanche;07:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;6132
2017-06-04;Dimanche;07:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;6660
2017-06-04;Dimanche;07:30:00;Zone FIMU;Present;Resident;Periode evenement;2996
2017-06-04;Dimanche;07:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;4463
2017-06-04;Dimanche;07:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;9885
2017-06-04;Dimanche;08:00:00;Zone FIMU;Present;Resident;Periode evenement;9579
2017-06-04;Dimanche;08:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;1793
2017-06-04;Dimanche;08:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;2644
2017-06-04;Dimanche;08:30:00;Zone FIMU;Present;Resident;Periode evenement;4787
2017-06-04;Dimanche;08:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;1536
2017-06-04;Dimanche;08:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;7323
2017-06-04;Dimanche;09:00:00;Zone FIMU;Present;Resident;Periode evenement;8013
2017-06-04;Dimanche;09:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;8217
2017-06-04;Dimanche;09:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;4827
2017-06-04;Dimanche;09:30:00;Zone FIMU;Present;Resident;Periode evenement;1452
2017-06-04;Dimanche;09:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;9082
2017-06-04;Dimanche;09:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;3993
2017-06-04;Dimanche;10:00:00;Zone FIMU;Present;Resident;Periode evenement;8456
2017-06-04;Dimanche;10:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;6907
2017-06-04;Dimanche;10:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;9471
2017-06-04;Dimanche;10:30:00;Zone FIMU;Present;Resident;Periode evenement;2927
2017-06-04;Dimanche;10:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;7093
2017-06-04;Dimanche;10:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;1904
2017-06-04;Dimanche;11:00:00;Zone FIMU;Present;Resident;Periode evenement;8110
2017-06-04;Dimanche;11:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;5328
2017-06-04;Dimanche;11:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;7946
2017-06-04;Dimanche;11:30:00;Zone FIMU;Present;Resident;Periode evenement;8384
2017-06-04;Dimanche;11:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;600
2017-06-04;Dimanche;11:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;6148
2017-06-04;Dimanche;12:00:00;Zone FIMU;Present;Resident;Periode evenement;5498
2017-06-04;Dimanche;12:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;7887
2017-06-04;Dimanche;12:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;6498
2017-06-04;Dimanche;12:30:00;Zone FIMU;Present;Resident;Periode evenement;455
2017-06-04;Dimanche;12:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;1664
2017-06-04;Dimanche;12:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;7263
2017-06-04;Dimanche;13:00:00;Zone FIMU;Present;Resident;Periode evenement;3096
2017-06-04;Dimanche;13:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;8450
2017-06-04;Dimanche;13:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;3932
2017-06-04;Dimanche;13:30:00;Zone FIMU;Present;Resident;Periode evenement;8243
2017-06-04;Dimanche;13:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;3694
2017-06-04;Dimanche;13:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;2246
2017-06-04;Dimanche;14:00:00;Zone FIMU;Present;Resident;Periode evenement;915
2017-06-04;Dimanche;14:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;2659
2017-06-04;Dimanche;14:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;4690
2017-06-04;Dimanche;14:30:00;Zone FIMU;Present;Resident;Periode evenement;4304
2017-06-04;Dimanche;14:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;4623
2017-06-04;Dimanche;14:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;766
2017-06-04;Dimanche;15:00:00;Zone FIMU;Present;Resident;Periode evenement;2575
2017-06-04;Dimanche;15:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;6764
2017-06-04;Dimanche;15:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;2505
2017-06-04;Dimanche;15:30:00;Zone FIMU;Present;Resident;Periode evenement;6451
2017-06-04;Dimanche;15:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;79
2017-06-04;Dimanche;15:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;5173
2017-06-04;Dimanche;16:00:00;Zone FIMU;Present;Resident;Periode evenement;5685
2017-06-04;Dimanche;16:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;6321
2017-06-04;Dimanche;16:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;3553
2017-06-04;Dimanche;16:30:00;Zone FIMU;Present;Resident;Periode evenement;9837
2017-06-04;Dimanche;16:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;7008
2017-06-04;Dimanche;16:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;1801
2017-06-04;Dimanche;17:00:00;Zone FIMU;Present;Resident;Periode evenement;4513
2017-06-04;Dimanche;17:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;9771
2017-06-04;Dimanche;17:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;6826
2017-06-04;Dimanche;17:30:00;Zone FIMU;Present;Resident;Periode evenement;6262
2017-06-04;Dimanche;17:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;4206
2017-06-04;Dimanche;17:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;8050
2017-06-04;Dimanche;18:00:00;Zone FIMU;Present;Resident;Periode evenement;9823
2017-06-04;Dimanche;18:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;6705
2017-06-04;Dimanche;18:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;621
2017-06-04;Dimanche;18:30:00;Zone FIMU;Present;Resident;Periode evenement;2433
2017-06-04;Dimanche;18:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;3577
2017-06-04;Dimanche;18:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;8282
2017-06-04;Dimanche;19:00:00;Zone FIMU;Present;Resident;Periode evenement;8953
2017-06-04;Dimanche;19:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;4277
2017-06-04;Dimanche;19:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;5262
2017-06-04;Dimanche;19:30:00;Zone FIMU;Present;Resident;Periode evenement;3601
2017-06-04;Dimanche;19:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;905
2017-06-04;Dimanche;19:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;3912
2017-06-04;Dimanche;20:00:00;Zone FIMU;Present;Resident;Periode evenement;7219
2017-06-04;Dimanche;20:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;5853
2017-06-04;Dimanche;20:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;2083
2017-06-04;Dimanche;20:30:00;Zone FIMU;Present;Resident;Periode evenement;9183
2017-06-04;Dimanche;20:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;4543
2017-06-04;Dimanche;20:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;8677
2017-06-04;Dimanche;21:00:00;Zone FIMU;Present;Resident;Periode evenement;8910
2017-06-04;Dimanche;21:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;6496
2017-06-04;Dimanche;21:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;6538
2017-06-04;Dimanche;21:30:00;Zone FIMU;Present;Resident;Periode evenement;8745
2017-06-04;Dimanche;21:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;2000
2017-06-04;Dimanche;21:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;3037
2017-06-04;Dimanche;22:00:00;Zone FIMU;Present;Resident;Periode evenement;466
2017-06-04;Dimanche;22:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;2030
2017-06-04;Dimanche;22:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;1862
2017-06-04;Dimanche;22:30:00;Zone FIMU;Present;Resident;Periode evenement;6404
2017-06-04;Dimanche;22:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;4667
2017-06-04;Dimanche;22:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;2620
2017-06-04;Dimanche;23:00:00;Zone FIMU;Present;Resident;Periode evenement;9989
2017-06-04;Dimanche;23:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;4317
2017-06-04;Dimanche;23:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;3749
2017-06-04;Dimanche;23:30:00;Zone FIMU;Present;Resident;Periode evenement;8892
2017-06-04;Dimanche;23:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;9149
2017-06-04;Dimanche;23:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;6187
2017-06-05;Lundi;00:00:00;Zone FIMU;Present;Resident;Periode evenement;5502
2017-06-05;Lundi;00:00:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;5419
2017-06-05;Lundi;00:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;7994
2017-06-05;Lundi;00:30:00;Zone FIMU;Present;Resident;Periode evenement;8478
2017-06-05;Lundi;00:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;8926
2017-06-05;Lundi;00:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;2166
2017-06-05;Lundi;01:00:00;Zone FIMU;Present;Resident;Periode evenement;3686
2017-06-05;Lundi;01:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;5081
2017-06-05;Lundi;01:30:00;Zone FIMU;Present;Resident;Periode evenement;2030
2017-06-05;Lundi;01:30:00;Zone FIMU;Present;Touriste Etranger;Periode evenement;8112
2017-06-05;Lundi;01:30:00;Zone FIMU;Present;Touriste Français;Periode evenement;5702
2017-06-05;Lundi;02:00:00;Zone FIMU;Present;Resident;Periode evenement;6533
2017-06-05;Lundi;02:00:00;Zone FIMU;Present;Touriste Français;Periode evenement;3754
2017-06-05;Lundi;02:30:00;Zone FIMU;Present;Resident;Periode evenement;5277
