Date;JourDeLaSemaine;ZoneAnalyse;CSP;Geolife;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;06 jours;Periode evenement;4666
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;07 jours;Periode evenement;536
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;08 jours;Periode evenement;7086
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;09 jours;Periode evenement;1197
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;10 jours;Periode evenement;2662
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;11 jours;Periode evenement;8002
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;12 jours;Periode evenement;6066
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;13 jours;Periode evenement;3478
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;14 jours;Periode evenement;8483
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;01 jours;Periode evenement;7771
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;02 jours;Periode evenement;8682
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;03 jours;Periode evenement;3468
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;04 jours;Periode evenement;5277
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;05 jours;Periode evenement;9546
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;06 jours;Periode evenement;1776
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;07 jours;Periode evenement;3444
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;08 jours;Periode evenement;321
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;09 jours;Periode evenement;4487
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;10 jours;Periode evenement;9489
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;11 jours;Periode evenement;2124
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;12 jours;Periode evenement;7059
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;13 jours;Periode evenement;7601
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;14 jours;Periode evenement;8662
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;01 jours;Periode evenement;9496
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;02 jours;Periode evenement;8119
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;03 jours;Periode evenement;1306
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;04 jours;Periode evenement;8888
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;05 jours;Periode evenement;5391
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;06 jours;Periode evenement;3580
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;07 jours;Periode evenement;2993
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;08 jours;Periode evenement;9501
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;09 jours;Periode evenement;1834
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;10 jours;Periode evenement;3377
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;11 jours;Periode evenement;7392
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;12 jours;Periode evenement;5473
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;13 jours;Periode evenement;4137
2017-06-02;Vendredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;14 jours;Periode evenement;9046
2017-06-02;Vendredi;Zone FIMU;NR;NR;Resident;01 jours;Periode evenement;6569
2017-06-02;Vendredi;Zone FIMU;NR;NR;Resident;02 jours;Periode evenement;5191
2017-06-02;Vendredi;Zone FIMU;NR;NR;Resident;03 jours;Periode evenement;9980
2017-06-02;Vendredi;Zone FIMU;NR;NR;Resident;04 jours;Periode evenement;3630
2017-06-02;Vendredi;Zone FIMU;NR;NR;Resident;05 jours;Periode evenement;2330
2017-06-02;Vendredi;Zone FIMU;NR;NR;Resident;06 jours;Periode evenement;2587
2017-06-02;Vendredi;Zone FIMU;NR;NR;Resident;07 jours;Periode evenement;6926
2017-06-02;Vendredi;Zone FIMU;NR;NR;Resident;08 jours;Periode evenement;5975
2017-06-02;Vendredi;Zone FIMU;NR;NR;Resident;09 jours;Periode evenement;3212
2017-06-02;Vendredi;Zone FIMU;NR;NR;Resident;10 jours;Periode evenement;1144
2017-06-02;Vendredi;Zone FIMU;NR;NR;Resident;11 jours;Periode evenement;1975
2017-06-02;Vendredi;Zone FIMU;NR;NR;Resident;12 jours;Periode evenement;5095
2017-06-02;Vendredi;Zone FIMU;NR;NR;Resident;13 jours;Periode evenement;4273
2017-06-02;Vendredi;Zone FIMU;NR;NR;Resident;14 jours;Periode evenement;2753
2017-06-02;Vendredi;Zone FIMU;NR;NR;Touriste Français;01 jours;Periode evenement;877
2017-06-02;Vendredi;Zone FIMU;NR;NR;Touriste Français;02 jours;Periode evenement;1780
2017-06-02;Vendredi;Zone FIMU;NR;NR;Touriste Français;03 jours;Periode evenement;2479
2017-06-02;Vendredi;Zone FIMU;NR;NR;Touriste Français;04 jours;Periode evenement;9977
2017-06-02;Vendredi;Zone FIMU;NR;NR;Touriste Français;05 jours;Periode evenement;8238
2017-06-02;Vendredi;Zone FIMU;NR;NR;Touriste Français;06 jours;Periode evenement;7085
2017-06-02;Vendredi;Zone FIMU;NR;NR;Touriste Français;07 jours;Periode evenement;6511
2017-06-02;Vendredi;Zone FIMU;NR;NR;Touriste Français;08 jours;Periode evenement;903
2017-06-02;Vendredi;Zone FIMU;NR;NR;Touriste Français;09 jours;Periode evenement;7389
2017-06-02;Vendredi;Zone FIMU;NR;NR;Touriste Français;10 jours;Periode evenement;8669
2017-06-02;Vendredi;Zone FIMU;NR;NR;Touriste Français;11 jours;Periode evenement;5996
2017-06-02;Vendredi;Zone FIMU;NR;NR;Touriste Français;12 jours;Periode evenement;2400
2017-06-02;Vendredi;Zone FIMU;NR;NR;Touriste Français;13 jours;Periode evenement;7866
2017-06-02;Vendredi;Zone FIMU;NR;NR;Touriste Français;14 jours;Periode evenement;8598
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Resident;01 jours;Periode evenement;5165
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Resident;02 jours;Periode evenement;9095
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Resident;03 jours;Periode evenement;761
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Resident;04 jours;Periode evenement;2822
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Resident;05 jours;Periode evenement;9099
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Resident;06 jours;Periode evenement;4011
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Resident;07 jours;Periode evenement;4639
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Resident;08 jours;Periode evenement;8738
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Resident;09 jours;Periode evenement;9079
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Resident;10 jours;Periode evenement;1314
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Resident;11 jours;Periode evenement;6445
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Resident;12 jours;Periode evenement;9897
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Resident;13 jours;Periode evenement;7494
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Resident;14 jours;Periode evenement;3844
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Touriste Français;01 jours;Periode evenement;4037
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Touriste Français;02 jours;Periode evenement;7498
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Touriste Français;03 jours;Periode evenement;7086
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Touriste Français;04 jours;Periode evenement;4672
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Touriste Français;05 jours;Periode evenement;2470
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Touriste Français;06 jours;Periode evenement;4873
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Touriste Français;07 jours;Periode evenement;9354
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Touriste Français;08 jours;Periode evenement;5692
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Touriste Français;09 jours;Periode evenement;8142
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Touriste Français;10 jours;Periode evenement;4942
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Touriste Français;11 jours;Periode evenement;9685
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Touriste Français;12 jours;Periode evenement;6972
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Touriste Français;13 jours;Periode evenement;9187
2017-06-02;Vendredi;Zone FIMU;Populaire;populaire;Touriste Français;14 jours;Periode evenement;2400
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;01 jours;Periode evenement;7795
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;02 jours;Periode evenement;7421
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;03 jours;Periode evenement;4424
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;04 jours;Periode evenement;9135
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;05 jours;Periode evenement;5509
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;06 jours;Periode evenement;3001
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;07 jours;Periode evenement;5950
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;08 jours;Periode evenement;6957
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;09 jours;Periode evenement;592
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;10 jours;Periode evenement;4885
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;11 jours;Periode evenement;7628
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;12 jours;Periode evenement;3326
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;13 jours;Periode evenement;4062
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;14 jours;Periode evenement;9845
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;01 jours;Periode evenement;7293
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;02 jours;Periode evenement;5050
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;03 jours;Periode evenement;4764
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;04 jours;Periode evenement;5395
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;05 jours;Periode evenement;9466
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;06 jours;Periode evenement;501
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;07 jours;Periode evenement;726
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;08 jours;Periode evenement;2498
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;09 jours;Periode evenement;3172
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;10 jours;Periode evenement;3533
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;11 jours;Periode evenement;986
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;12 jours;Periode evenement;1193
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;13 jours;Periode evenement;3325
2017-06-02;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;14 jours;Periode evenement;8342
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;01 jours;Periode evenement;547
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;02 jours;Periode evenement;9434
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;03 jours;Periode evenement;4357
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;04 jours;Periode evenement;1002
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;05 jours;Periode evenement;8417
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;06 jours;Periode evenement;3664
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;07 jours;Periode evenement;8771
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;08 jours;Periode evenement;6165
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;09 jours;Periode evenement;6965
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;10 jours;Periode evenement;3309
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;11 jours;Periode evenement;756
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;12 jours;Periode evenement;5804
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;13 jours;Periode evenement;1593
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;14 jours;Periode evenement;1479
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;01 jours;Periode evenement;1781
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;02 jours;Periode evenement;9701
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;03 jours;Periode evenement;7739
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;04 jours;Periode evenement;9445
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;05 jours;Periode evenement;7862
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;06 jours;Periode evenement;2063
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;07 jours;Periode evenement;5101
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;08 jours;Periode evenement;4226
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;09 jours;Periode evenement;4469
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;10 jours;Periode evenement;6425
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;11 jours;Periode evenement;4472
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;12 jours;Periode evenement;298
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;13 jours;Periode evenement;3610
2017-06-02;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;14 jours;Periode evenement;4689
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;01 jours;Periode evenement;6091
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;02 jours;Periode evenement;1810
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;03 jours;Periode evenement;1499
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;04 jours;Periode evenement;5010
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;05 jours;Periode evenement;9803
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;06 jours;Periode evenement;4602
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;07 jours;Periode evenement;4630
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;08 jours;Periode evenement;66
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;09 jours;Periode evenement;2924
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;10 jours;Periode evenement;2251
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;11 jours;Periode evenement;7043
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;12 jours;Periode evenement;2681
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;13 jours;Periode evenement;291
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;14 jours;Periode evenement;8861
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;01 jours;Periode evenement;8968
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;02 jours;Periode evenement;6745
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;03 jours;Periode evenement;7005
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;04 jours;Periode evenement;9736
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;05 jours;Periode evenement;1008
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;06 jours;Periode evenement;9442
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;07 jours;Periode evenement;4027
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;08 jours;Periode evenement;9856
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;09 jours;Periode evenement;6216
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;10 jours;Periode evenement;8191
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;11 jours;Periode evenement;5043
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;12 jours;Periode evenement;1937
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;13 jours;Periode evenement;743
2017-06-02;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;14 jours;Periode evenement;598
2017-06-03;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;01 jours;Periode evenement;6899
2017-06-03;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;02 jours;Periode evenement;5406
2017-06-03;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;03 jours;Periode evenement;8505
2017-06-03;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;04 jours;Periode evenement;9444
2017-06-03;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;05 jours;Periode evenement;5725
2017-06-03;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;06 jours;Periode evenement;4641
2017-06-03;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;07 jours;Periode evenement;2435
2017-06-03;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;08 jours;Periode evenement;4639
2017-06-03;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;09 jours;Periode evenement;3693
2017-06-03;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;10 jours;Periode evenement;4618
2017-06-03;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;11 jours;Periode evenement;6830
2017-06-03;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;12 jours;Periode evenement;2109
2017-06-03;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;13 jours;Periode evenement;7918
